97	0	1
91	1	1
86	2	1
85	3	1
85	4	1
91	5	1
100	6	1
105	7	1
115	8	1
117	9	1
116	10	1
123	11	1
123	12	1
123	13	1
124	14	1
127	15	1
134	16	1
134	17	1
141	18	1
146	19	1
147	20	1
152	21	1
155	22	1
152	23	1
157	24	1
157	25	1
157	26	1
157	27	1
158	28	1
161	29	1
163	30	1
161	31	1
167	32	1
163	33	1
176	34	1
178	35	1
181	36	1
185	37	1
183	38	1
189	39	1
190	40	1
196	41	1
204	42	1
209	43	1
207	44	1
214	45	1
216	46	1
223	47	1
227	48	1
232	49	1
236	50	1
244	51	1
253	52	1
260	53	1
262	54	1
268	55	1
263	56	1
267	57	1
260	58	1
259	59	1
271	60	1
273	61	1
282	62	1
289	63	1
296	64	1
307	65	1
314	66	1
325	67	1
335	68	1
337	69	1
337	70	1
337	71	1
345	72	1
349	73	1
363	74	1
367	75	1
372	76	1
376	77	1
379	78	1
385	79	1
384	80	1
393	81	1
396	82	1
404	83	1
408	84	1
413	85	1
420	86	1
425	87	1
424	88	1
433	89	1
451	90	1
461	91	1
472	92	1
485	93	1
497	94	1
494	95	1
496	96	1
502	97	1
509	98	1
526	99	1
553	100	1
549	101	1
554	102	1
570	103	1
572	104	1
579	105	1
599	106	1
628	107	1
644	108	1
646	109	1
648	110	1
648	111	1
658	112	1
666	113	1
672	114	1
679	115	1
690	116	1
709	117	1
704	118	1
712	119	1
730	120	1
742	121	1
759	122	1
770	123	1
774	124	1
792	125	1
813	126	1
826	127	1
830	128	1
834	129	1
846	130	1
862	131	1
859	132	1
876	133	1
886	134	1
915	135	1
921	136	1
939	137	1
958	138	1
968	139	1
992	140	1
1008	141	1
1036	142	1
1043	143	1
1062	144	1
1082	145	1
1099	146	1
1116	147	1
1128	148	1
1145	149	1
1177	150	1
1193	151	1
1233	152	1
1238	153	1
1261	154	1
1284	155	1
1297	156	1
1308	157	1
1326	158	1
1357	159	1
1383	160	1
1412	161	1
1433	162	1
1473	163	1
1488	164	1
1506	165	1
1518	166	1
1533	167	1
1562	168	1
1584	169	1
1617	170	1
1635	171	1
1666	172	1
1687	173	1
1710	174	1
1744	175	1
1757	176	1
1789	177	1
1815	178	1
1850	179	1
1895	180	1
1924	181	1
1974	182	1
2012	183	1
2055	184	1
2087	185	1
2132	186	1
2157	187	1
2200	188	1
2233	189	1
2254	190	1
2298	191	1
2354	192	1
2368	193	1
2423	194	1
2465	195	1
2507	196	1
2580	197	1
2623	198	1
2651	199	1
2696	200	1
2739	201	1
2762	202	1
2812	203	1
2858	204	1
2907	205	1
2967	206	1
3018	207	1
3018	208	1
3038	209	1
3092	210	1
3152	211	1
3199	212	1
3285	213	1
3379	214	1
3461	215	1
3533	216	1
3604	217	1
3652	218	1
3732	219	1
3803	220	1
3856	221	1
3936	222	1
4006	223	1
4051	224	1
4093	225	1
4173	226	1
4262	227	1
4329	228	1
4412	229	1
4514	230	1
4588	231	1
4678	232	1
4764	233	1
4856	234	1
4938	235	1
4998	236	1
5072	237	1
5149	238	1
5233	239	1
5318	240	1
5403	241	1
5515	242	1
5588	243	1
5664	244	1
5763	245	1
5859	246	1
5951	247	1
6042	248	1
6130	249	1
6245	250	1
6371	251	1
6500	252	1
6589	253	1
6695	254	1
6771	255	1
6856	256	1
6986	257	1
7075	258	1
7238	259	1
7349	260	1
7488	261	1
7635	262	1
7745	263	1
7860	264	1
7967	265	1
8129	266	1
8266	267	1
8385	268	1
8511	269	1
8638	270	1
8824	271	1
9020	272	1
9123	273	1
9269	274	1
9438	275	1
9640	276	1
9806	277	1
9944	278	1
10120	279	1
10270	280	1
10450	281	1
10638	282	1
10814	283	1
10956	284	1
11142	285	1
11310	286	1
11534	287	1
11743	288	1
11948	289	1
12150	290	1
12295	291	1
12512	292	1
12699	293	1
12929	294	1
13188	295	1
13413	296	1
13648	297	1
13896	298	1
14110	299	1
14344	300	1
14602	301	1
14803	302	1
15078	303	1
15346	304	1
15623	305	1
15865	306	1
16087	307	1
16365	308	1
16660	309	1
16945	310	1
17247	311	1
17516	312	1
17829	313	1
18155	314	1
18452	315	1
18786	316	1
19149	317	1
19458	318	1
19761	319	1
20141	320	1
20488	321	1
20944	322	1
21255	323	1
21589	324	1
21986	325	1
22362	326	1
22674	327	1
23011	328	1
23404	329	1
23820	330	1
24315	331	1
24736	332	1
25135	333	1
25557	334	1
25973	335	1
26458	336	1
26870	337	1
27322	338	1
27771	339	1
28310	340	1
28722	341	1
29278	342	1
29732	343	1
30252	344	1
30770	345	1
31323	346	1
31917	347	1
32399	348	1
32988	349	1
33514	350	1
34119	351	1
34686	352	1
35297	353	1
35957	354	1
36478	355	1
37051	356	1
37684	357	1
38330	358	1
39000	359	1
39558	360	1
40283	361	1
40975	362	1
41683	363	1
42438	364	1
43117	365	1
43929	366	1
44636	367	1
45430	368	1
46236	369	1
46988	370	1
47834	371	1
48553	372	1
49330	373	1
50206	374	1
51009	375	1
51787	376	1
52729	377	1
53571	378	1
54455	379	1
55360	380	1
56268	381	1
57187	382	1
58142	383	1
59198	384	1
60166	385	1
61219	386	1
62145	387	1
63226	388	1
64261	389	1
65388	390	1
66531	391	1
67511	392	1
68740	393	1
69939	394	1
71173	395	1
72428	396	1
73506	397	1
74772	398	1
76040	399	1
77273	400	1
78625	401	1
79932	402	1
81120	403	1
82366	404	1
83767	405	1
85323	406	1
86677	407	1
88081	408	1
89547	409	1
91046	410	1
92464	411	1
94168	412	1
95742	413	1
97543	414	1
99129	415	1
100742	416	1
102483	417	1
104081	418	1
105904	419	1
107818	420	1
109705	421	1
111645	422	1
113637	423	1
115601	424	1
117664	425	1
119457	426	1
121434	427	1
123485	428	1
125521	429	1
127524	430	1
129847	431	1
131992	432	1
134119	433	1
136597	434	1
138951	435	1
141287	436	1
143909	437	1
146448	438	1
149016	439	1
151414	440	1
153964	441	1
156435	442	1
158805	443	1
161680	444	1
164566	445	1
167418	446	1
170433	447	1
173347	448	1
176259	449	1
179194	450	1
182327	451	1
185341	452	1
188596	453	1
191844	454	1
195123	455	1
198260	456	1
201607	457	1
205032	458	1
208550	459	1
212066	460	1
215895	461	1
219636	462	1
223213	463	1
226968	464	1
230845	465	1
234696	466	1
238859	467	1
242671	468	1
246798	469	1
250934	470	1
255301	471	1
259522	472	1
263839	473	1
268375	474	1
272958	475	1
277601	476	1
282066	477	1
286911	478	1
291719	479	1
296597	480	1
301723	481	1
307112	482	1
312130	483	1
317314	484	1
322757	485	1
327970	486	1
333650	487	1
339067	488	1
344574	489	1
350436	490	1
356425	491	1
362461	492	1
368528	493	1
374770	494	1
381086	495	1
387520	496	1
394158	497	1
401316	498	1
408139	499	1
414841	500	1
421771	501	1
428943	502	1
435913	503	1
443395	504	1
450875	505	1
459075	506	1
466703	507	1
474877	508	1
483061	509	1
491499	510	1
499799	511	1
508188	512	1
516631	513	1
525110	514	1
533750	515	1
542747	516	1
552112	517	1
561097	518	1
570390	519	1
579909	520	1
590090	521	1
600260	522	1
610378	523	1
620926	524	1
631248	525	1
641844	526	1
652362	527	1
663303	528	1
674789	529	1
686469	530	1
698169	531	1
709944	532	1
721981	533	1
734686	534	1
746969	535	1
759507	536	1
772576	537	1
785769	538	1
799077	539	1
812414	540	1
826178	541	1
839950	542	1
854345	543	1
868136	544	1
882833	545	1
898013	546	1
913177	547	1
928847	548	1
944488	549	1
960461	550	1
976204	551	1
992723	552	1
1009245	553	1
1026437	554	1
1044148	555	1
1061619	556	1
1079283	557	1
1097609	558	1
1116539	559	1
1135533	560	1
1154931	561	1
1174184	562	1
1193715	563	1
1213741	564	1
1234728	565	1
1255369	566	1
1276348	567	1
1297373	568	1
1319875	569	1
1342515	570	1
1365293	571	1
1388663	572	1
1412346	573	1
1436450	574	1
1461099	575	1
1485313	576	1
1510628	577	1
1536053	578	1
1562401	579	1
1588516	580	1
1615512	581	1
1643150	582	1
1670974	583	1
1699084	584	1
1727741	585	1
1756893	586	1
1786722	587	1
1816589	588	1
1847624	589	1
1878781	590	1
1910014	591	1
1942205	592	1
1975323	593	1
2008416	594	1
2042611	595	1
2076988	596	1
2111854	597	1
2147693	598	1
2183561	599	1
2220358	600	1
2257455	601	1
2296114	602	1
2335054	603	1
2374242	604	1
2414771	605	1
2455853	606	1
2497523	607	1
2539430	608	1
2582828	609	1
2626253	610	1
2671628	611	1
2716808	612	1
2762440	613	1
2808559	614	1
2855157	615	1
2903856	616	1
2952341	617	1
3002874	618	1
3053696	619	1
3105324	620	1
3158329	621	1
3212051	622	1
3265947	623	1
3320732	624	1
3376238	625	1
3433623	626	1
3491466	627	1
3551112	628	1
3610985	629	1
3671476	630	1
3734083	631	1
3797548	632	1
3861106	633	1
3926718	634	1
3993373	635	1
4060552	636	1
4129239	637	1
4199352	638	1
4269260	639	1
4341293	640	1
4415379	641	1
4490484	642	1
4567232	643	1
4644079	644	1
4722506	645	1
4803593	646	1
4885212	647	1
4968063	648	1
5051612	649	1
5137476	650	1
5225246	651	1
5313345	652	1
5402742	653	1
5494310	654	1
5587250	655	1
5681543	656	1
5776892	657	1
5873878	658	1
5973479	659	1
6075282	660	1
6177687	661	1
6281484	662	1
6388227	663	1
6495331	664	1
6604086	665	1
6715325	666	1
6829206	667	1
6944396	668	1
7061838	669	1
7180451	670	1
7303025	671	1
7426666	672	1
7550274	673	1
7677778	674	1
7808020	675	1
7939488	676	1
8074010	677	1
8211756	678	1
8350760	679	1
8490989	680	1
8633559	681	1
8777562	682	1
8925137	683	1
9075675	684	1
9228606	685	1
9383835	686	1
9542656	687	1
9704887	688	1
9868712	689	1
10034904	690	1
10205099	691	1
10378112	692	1
10553425	693	1
10732975	694	1
10911751	695	1
11096625	696	1
11283480	697	1
11476191	698	1
11670627	699	1
11867477	700	1
12068713	701	1
12275361	702	1
12482478	703	1
12692700	704	1
12905128	705	1
13125142	706	1
13345797	707	1
13569696	708	1
13798380	709	1
14032241	710	1
14268647	711	1
14510464	712	1
14754683	713	1
15001488	714	1
15253949	715	1
15512187	716	1
15775189	717	1
16039319	718	1
16309168	719	1
16586995	720	1
16868646	721	1
17153265	722	1
17443405	723	1
17738209	724	1
18038677	725	1
18343457	726	1
18651835	727	1
18967298	728	1
19288290	729	1
19612506	730	1
19942991	731	1
20278683	732	1
20620508	733	1
20968453	734	1
21322663	735	1
21682948	736	1
22047125	737	1
22418129	738	1
22796629	739	1
23180242	740	1
23568868	741	1
23963918	742	1
24368613	743	1
24780675	744	1
25199564	745	1
25624707	746	1
26053749	747	1
26491322	748	1
26938979	749	1
27393107	750	1
27853897	751	1
28322290	752	1
28799555	753	1
29285867	754	1
29778634	755	1
30281010	756	1
30790038	757	1
31311090	758	1
31836060	759	1
32372554	760	1
32917093	761	1
33471020	762	1
34037719	763	1
34612141	764	1
35198612	765	1
35793928	766	1
36400640	767	1
37012838	768	1
37636059	769	1
38270383	770	1
38914490	771	1
39570506	772	1
40240833	773	1
40916667	774	1
41606483	775	1
42308076	776	1
43020361	777	1
43743779	778	1
44480542	779	1
45228988	780	1
45990403	781	1
46766485	782	1
47553072	783	1
48353776	784	1
49166497	785	1
49994118	786	1
50835625	787	1
51687521	788	1
52560922	789	1
53445151	790	1
54348657	791	1
55270137	792	1
56202473	793	1
57149355	794	1
58109330	795	1
59087472	796	1
60083029	797	1
61092613	798	1
62117421	799	1
63164535	800	1
64224739	801	1
65302398	802	1
66397618	803	1
67519497	804	1
68658803	805	1
69817369	806	1
70988521	807	1
72179456	808	1
73391312	809	1
74623616	810	1
75879413	811	1
77157089	812	1
78455764	813	1
79777852	814	1
81120254	815	1
82479073	816	1
83868788	817	1
85277308	818	1
86715009	819	1
88169125	820	2
89653805	821	2
91156042	822	2
92683323	823	2
94236278	824	2
95818558	825	2
97424771	826	2
99059508	827	3
100718997	828	3
102408597	829	3
104121824	830	3
105865302	831	3
107633958	832	3
109441341	833	3
111272510	834	3
113137026	835	3
115026590	836	3
116948607	837	3
118907066	838	3
120903068	839	3
122926827	840	3
124984518	841	3
127079577	842	3
129203251	843	3
131364020	844	3
133562254	845	3
135792333	846	3
138059988	847	3
140371762	848	3
142721581	849	3
145103996	850	3
147524293	851	3
149976848	852	3
152481229	853	3
155022072	854	3
157615741	855	3
160248140	856	4
162928613	857	4
165650493	858	4
168424358	859	4
171237136	860	4
