96	0	1
91	1	1
88	2	1
86	3	1
86	4	1
86	5	1
85	6	1
84	7	1
82	8	1
81	9	1
82	10	1
86	11	1
88	12	1
88	13	1
92	14	1
96	15	1
96	16	1
99	17	1
105	18	1
104	19	1
112	20	1
111	21	1
112	22	1
117	23	1
116	24	1
119	25	1
122	26	1
127	27	1
126	28	1
127	29	1
129	30	1
132	31	1
139	32	1
143	33	1
144	34	1
145	35	1
146	36	1
147	37	1
148	38	1
150	39	1
156	40	1
159	41	1
164	42	1
171	43	1
174	44	1
173	45	1
172	46	1
177	47	1
180	48	1
181	49	1
183	50	1
191	51	1
196	52	1
199	53	1
203	54	1
214	55	1
217	56	1
224	57	1
220	58	1
217	59	1
219	60	1
220	61	1
221	62	1
221	63	1
227	64	1
238	65	1
247	66	1
252	67	1
249	68	1
244	69	1
254	70	1
256	71	1
259	72	1
261	73	1
258	74	1
266	75	1
268	76	1
273	77	1
270	78	1
277	79	1
281	80	1
277	81	1
293	82	1
300	83	1
306	84	1
310	85	1
315	86	1
318	87	1
328	88	1
338	89	1
336	90	1
347	91	1
355	92	1
371	93	1
377	94	1
384	95	1
388	96	1
391	97	1
393	98	1
400	99	1
409	100	1
417	101	1
427	102	1
435	103	1
454	104	1
463	105	1
462	106	1
476	107	1
477	108	1
492	109	1
508	110	1
518	111	1
516	112	1
521	113	1
534	114	1
539	115	1
552	116	1
567	117	1
581	118	1
580	119	1
588	120	1
602	121	1
626	122	1
635	123	1
632	124	1
642	125	1
642	126	1
647	127	1
662	128	1
672	129	1
678	130	1
695	131	1
710	132	1
722	133	1
739	134	1
747	135	1
766	136	1
772	137	1
780	138	1
797	139	1
808	140	1
811	141	1
822	142	1
840	143	1
857	144	1
873	145	1
894	146	1
921	147	1
930	148	1
951	149	1
963	150	1
991	151	1
991	152	1
1009	153	1
1014	154	1
1034	155	1
1053	156	1
1067	157	1
1090	158	1
1108	159	1
1139	160	1
1152	161	1
1167	162	1
1177	163	1
1186	164	1
1223	165	1
1250	166	1
1268	167	1
1300	168	1
1303	169	1
1327	170	1
1334	171	1
1352	172	1
1359	173	1
1377	174	1
1414	175	1
1436	176	1
1455	177	1
1481	178	1
1508	179	1
1515	180	1
1534	181	1
1574	182	1
1585	183	1
1623	184	1
1672	185	1
1689	186	1
1706	187	1
1733	188	1
1771	189	1
1798	190	1
1842	191	1
1893	192	1
1932	193	1
1971	194	1
1993	195	1
2019	196	1
2051	197	1
2086	198	1
2125	199	1
2159	200	1
2204	201	1
2239	202	1
2261	203	1
2294	204	1
2327	205	1
2359	206	1
2379	207	1
2413	208	1
2438	209	1
2482	210	1
2540	211	1
2568	212	1
2596	213	1
2626	214	1
2664	215	1
2732	216	1
2813	217	1
2876	218	1
2919	219	1
2958	220	1
3017	221	1
3047	222	1
3101	223	1
3155	224	1
3213	225	1
3284	226	1
3297	227	1
3362	228	1
3423	229	1
3468	230	1
3511	231	1
3552	232	1
3624	233	1
3691	234	1
3773	235	1
3853	236	1
3928	237	1
3976	238	1
4060	239	1
4118	240	1
4188	241	1
4260	242	1
4342	243	1
4427	244	1
4532	245	1
4585	246	1
4655	247	1
4739	248	1
4807	249	1
4903	250	1
5010	251	1
5061	252	1
5174	253	1
5231	254	1
5343	255	1
5425	256	1
5525	257	1
5652	258	1
5757	259	1
5842	260	1
5948	261	1
6033	262	1
6121	263	1
6241	264	1
6321	265	1
6434	266	1
6579	267	1
6696	268	1
6808	269	1
6901	270	1
7046	271	1
7147	272	1
7282	273	1
7355	274	1
7452	275	1
7580	276	1
7716	277	1
7838	278	1
7952	279	1
8079	280	1
8253	281	1
8383	282	1
8556	283	1
8754	284	1
8921	285	1
9094	286	1
9224	287	1
9375	288	1
9536	289	1
9673	290	1
9848	291	1
10037	292	1
10247	293	1
10423	294	1
10636	295	1
10818	296	1
11016	297	1
11233	298	1
11413	299	1
11661	300	1
11903	301	1
12060	302	1
12246	303	1
12427	304	1
12584	305	1
12784	306	1
13031	307	1
13229	308	1
13416	309	1
13602	310	1
13818	311	1
14054	312	1
14320	313	1
14564	314	1
14844	315	1
15061	316	1
15283	317	1
15541	318	1
15753	319	1
16036	320	1
16291	321	1
16618	322	1
16932	323	1
17255	324	1
17566	325	1
17891	326	1
18179	327	1
18468	328	1
18737	329	1
19063	330	1
19393	331	1
19696	332	1
19953	333	1
20271	334	1
20693	335	1
21033	336	1
21479	337	1
21846	338	1
22155	339	1
